"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Ante el bloqueo, como medida de presi<U+00F3>n por parte de vecinos, ya se trabaja para habilitar paso a transe<U+00FA>nte<U+2026>",FALSE,0,NA,2018-10-16 14:43:16,FALSE,NA,"1052208360060268545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nquevedoa",2,TRUE,FALSE,NA,NA
"@soy_502 @traficogt <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>",FALSE,1,"soy_502",2018-10-16 14:38:06,FALSE,"1052155190613299200","1052207058819457024","1687984068","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngarmarAngel",0,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | La reciente construcci<U+00F3>n de bordes en la ruta Interamericana no permite a transe<U+00FA>ntes cruzar la ruta, por lo<U+2026>",FALSE,0,NA,2018-10-16 14:33:56,FALSE,NA,"1052206010524360704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noticiascastro",6,TRUE,FALSE,NA,NA
"#Tr<U+00E1>ficoGT | Ante el bloqueo, como medida de presi<U+00F3>n por parte de vecinos, ya se trabaja para habilitar paso a tran<U+2026> https://t.co/uPo17jcAmQ",FALSE,13,NA,2018-10-16 14:32:02,TRUE,NA,"1052205531123904512",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",2,FALSE,FALSE,NA,NA
"RT @Sparky0606: @traficogt @amilcarmontejo precauci<U+00F3>n en Av. Hincapie 11c frente a FAG motorista atropellado por camionetilla #emetra #pnc<U+2026>",FALSE,0,NA,2018-10-16 14:31:31,FALSE,NA,"1052205403919052800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lorena01729325",4,TRUE,FALSE,NA,NA
"@traficogt @RadioPuntoGT EL gobierno, no EN. Saludos",FALSE,0,"traficogt",2018-10-16 14:31:00,FALSE,"1052195249957851136","1052205271290916865","93938886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franco_epdlp",0,FALSE,FALSE,NA,NA
"#Tr<U+00E1>ficoGT | La reciente construcci<U+00F3>n de bordes en la ruta Interamericana no permite a transe<U+00FA>ntes cruzar la ruta,<U+2026> https://t.co/qkuhhv11dk",FALSE,17,NA,2018-10-16 14:29:24,TRUE,NA,"1052204870655246337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prensa_libre",6,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 14:24:56,FALSE,NA,"1052203746636238848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bjppup",11,TRUE,FALSE,NA,NA
"@traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/acmeNVtiV4",FALSE,0,"traficogt",2018-10-16 14:23:03,FALSE,NA,"1052203271811665920","93938886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GtLiberal",0,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 14:21:43,FALSE,NA,"1052202937534038016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hagonzalezxoyon",11,TRUE,FALSE,NA,NA
"RT @prensa_libre: #ACTUALIZACI<U+00D3>N | Ataque armado que dej<U+00F3> un muerto y un herido ocurri<U+00F3> dentro de un bus extraurbano en el kil<U+00F3>metro 18.5 r<U+2026>",FALSE,0,NA,2018-10-16 14:19:31,FALSE,NA,"1052202382988214273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANGelpajon",5,TRUE,FALSE,NA,NA
"@mhbdev @erick_choc @amilcarmontejo @traficogt No. No s<U+00F3>lo eso dijeron que los del Tejar est<U+00E1>n protestando por la c<U+2026> https://t.co/CxGC6lBSNC",FALSE,0,"mhbdev",2018-10-16 14:19:30,TRUE,"1052195195414929408","1052202376394956800","397026203","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LpezAracely",0,FALSE,FALSE,NA,NA
"RT @marchy_dp: Aplausos para esta belleza metiendose en contra de la v<U+00ED>a y todav<U+00ED>a maltrat<U+00E1>ndome porque le pite. Esto por el Liceo Guatemal<U+2026>",FALSE,0,NA,2018-10-16 14:19:19,FALSE,NA,"1052202331230617600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlejaEstrada16",1,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Encapuchados de la Facultad de Agronom<U+00ED>a de la Usac podr<U+00ED>an mantener indefinidamente el bloqueo en la Avenid<U+2026>",FALSE,0,NA,2018-10-16 14:17:27,FALSE,NA,"1052201859933454336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioChen76",66,TRUE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 14:15:46,FALSE,NA,"1052201437751664640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caidrm",12,TRUE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 14:07:36,FALSE,NA,"1052199384505602048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Asistencia1500",12,TRUE,FALSE,NA,NA
"@EmisorasUnidas @DTransitoPNC @traficogt @Clasica1065 trafico parado km 40 Interamericana https://t.co/xJS88RY7s3",FALSE,1,"EmisorasUnidas",2018-10-16 13:57:09,FALSE,NA,"1052196752181346309","40256008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoguicho",0,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 13:55:21,FALSE,NA,"1052196300391731200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JLOPEZ1000",11,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 13:55:01,FALSE,NA,"1052196217743175680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noticiascastro",11,TRUE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 13:54:31,FALSE,NA,"1052196091783987200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poshitafeliz",12,TRUE,FALSE,NA,NA
"@traficogt @RadioPuntoGT Eso es tan cierto!!!  Y como en Gua la mayoria de gente mal alimentada es estupida, piden<U+2026> https://t.co/E1tCncHuCr",FALSE,0,"traficogt",2018-10-16 13:54:23,TRUE,"1052195249957851136","1052196055398273025","93938886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","analitiko2009",0,FALSE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 13:53:27,FALSE,NA,"1052195823008792576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilsonG05781201",12,TRUE,FALSE,NA,NA
"Aplausos para esta belleza metiendose en contra de la v<U+00ED>a y todav<U+00ED>a maltrat<U+00E1>ndome porque le pite. Esto por el Liceo<U+2026> https://t.co/yMIS5Wdr04",FALSE,1,NA,2018-10-16 13:53:05,TRUE,NA,"1052195728355942400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marchy_dp",1,FALSE,FALSE,NA,NA
"Cada pueblo tiene en gobierno que se merece.
RT @RadioPuntoGT: El Ministerio de Relaciones (cont) https://t.co/fXzb9zyKeI",FALSE,3,NA,2018-10-16 13:51:11,FALSE,NA,"1052195249957851136",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",2,FALSE,FALSE,NA,NA
"@LpezAracely @erick_choc @amilcarmontejo @traficogt Porque hoy inauguran el libramiento de Chimaltenango",FALSE,0,"LpezAracely",2018-10-16 13:50:58,FALSE,"1052186072296382466","1052195195414929408","525532907","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mhbdev",0,FALSE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 13:50:19,FALSE,NA,"1052195033313509382",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m06s",12,TRUE,FALSE,NA,NA
"RT @soy_502: #URGENTE Canciller<U+00ED>a deniega y revoca visas a miembros de la CICIG

Tras meses de tener retenidos los pasaportes, los devuelve<U+2026>",FALSE,0,NA,2018-10-16 13:49:40,FALSE,NA,"1052194871698542594",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",254,TRUE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 13:48:54,FALSE,NA,"1052194676621565953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calbert96",7,TRUE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 13:47:56,FALSE,NA,"1052194433397977088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lis_sare",12,TRUE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 13:47:34,FALSE,NA,"1052194339802120192",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",7,TRUE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 13:47:02,FALSE,NA,"1052194208163872768",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",12,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Encapuchados de la Facultad de Agronom<U+00ED>a de la Usac podr<U+00ED>an mantener indefinidamente el bloqueo en la Avenid<U+2026>",FALSE,0,NA,2018-10-16 13:42:24,FALSE,NA,"1052193042109612032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Gomita_freedom",66,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Encapuchados de la Facultad de Agronom<U+00ED>a de la Usac podr<U+00ED>an mantener indefinidamente el bloqueo en la Avenid<U+2026>",FALSE,0,NA,2018-10-16 13:36:17,FALSE,NA,"1052191500740644864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emilio_Poncio",66,TRUE,FALSE,NA,NA
"RT @Sparky0606: @traficogt @amilcarmontejo precauci<U+00F3>n en Av. Hincapie 11c frente a FAG motorista atropellado por camionetilla #emetra #pnc<U+2026>",FALSE,0,NA,2018-10-16 13:33:59,FALSE,NA,"1052190922044137472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poshitafeliz",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Motorista lesionado, tras colisi<U+00F3>n de camioneta y motocicleta en avenida Hincapi<U+00E9> 11 calle #TransitoGT zona 13.

Inform<U+2026>",FALSE,0,NA,2018-10-16 13:33:54,FALSE,NA,"1052190902922371072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poshitafeliz",4,TRUE,FALSE,NA,NA
"@traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,14,"traficogt",2018-10-16 13:30:42,FALSE,NA,"1052190097012129792","93938886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ByronSimilox",12,FALSE,FALSE,NA,NA
"La construcci<U+00F3>n de puentes y t<U+00FA>neles, la idea de @muniguate para beneficiar a los conductores. <U+00BF>Qu<U+00E9> opinas de esta<U+2026> https://t.co/C2zaSzZ7g6",FALSE,3,NA,2018-10-16 13:30:34,TRUE,NA,"1052190064959197184",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","relato_gt",3,FALSE,FALSE,NA,NA
"RT @info502: CIERRE DE V<U+00CD>A

Am<U+00ED>lcar Montejo de #PMTGuatemala informa sobre cierre #Tr<U+00E1>nsitoGT puente Belice por 3 horas, de hoy en la noche<U+2026>",FALSE,0,NA,2018-10-16 13:29:56,FALSE,NA,"1052189902794678272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","japs4443",2,TRUE,FALSE,NA,NA
"Que tr<U+00E1>fico much<U+00E1>! Y no que ya no hab<U+00ED>an colegios pues. <U+0001F612> @traficogt #TransitoGT",FALSE,0,NA,2018-10-16 13:29:23,FALSE,NA,"1052189766832283648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DpelucheNet",0,FALSE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 13:20:17,FALSE,NA,"1052187477426012160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elsie_Sierra",7,TRUE,FALSE,NA,NA
"@erick_choc @amilcarmontejo @traficogt Por qu<U+00E9> es el bloqueo?",FALSE,0,"erick_choc",2018-10-16 13:14:42,FALSE,"1052170668937220097","1052186072296382466","361449613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LpezAracely",0,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 13:14:22,FALSE,NA,"1052185988305510401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claritadeleon",11,TRUE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 13:14:17,FALSE,NA,"1052185965077389313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mar_Flo_GT",7,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Motorista lesionado, tras colisi<U+00F3>n de camioneta y motocicleta en avenida Hincapi<U+00E9> 11 calle #TransitoGT zona 13.

Inform<U+2026>",FALSE,0,NA,2018-10-16 13:12:57,FALSE,NA,"1052185628220248065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mar_Flo_GT",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Motorista lesionado, tras colisi<U+00F3>n de camioneta y motocicleta en avenida Hincapi<U+00E9> 11 calle #TransitoGT zona 13.

Inform<U+2026>",FALSE,0,NA,2018-10-16 13:10:43,FALSE,NA,"1052185067882188800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santismaux",4,TRUE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 13:10:09,FALSE,NA,"1052184924197986305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Domingo94096837",7,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: Motorista lesionado, tras colisi<U+00F3>n de camioneta y motocicleta en avenida Hincapi<U+00E9> 11 calle #TransitoGT zona 13.

Inform<U+2026>",FALSE,0,NA,2018-10-16 13:09:32,FALSE,NA,"1052184769239404549",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LizZzPerez91",4,TRUE,FALSE,NA,NA
"RT @Sparky0606: @traficogt @amilcarmontejo precauci<U+00F3>n en Av. Hincapie 11c frente a FAG motorista atropellado por camionetilla #emetra #pnc<U+2026>",FALSE,0,NA,2018-10-16 13:09:15,FALSE,NA,"1052184699819515904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santismaux",4,TRUE,FALSE,NA,NA
"Motorista lesionado, tras colisi<U+00F3>n de camioneta y motocicleta en avenida Hincapi<U+00E9> 11 calle #TransitoGT zona 13.

In<U+2026> https://t.co/HkdhlOX2AJ",FALSE,11,NA,2018-10-16 13:08:21,TRUE,NA,"1052184474300100609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",4,FALSE,FALSE,NA,NA
"RT @Sparky0606: @traficogt @amilcarmontejo precauci<U+00F3>n en Av. Hincapie 11c frente a FAG motorista atropellado por camionetilla #emetra #pnc<U+2026>",FALSE,0,NA,2018-10-16 13:07:28,FALSE,NA,"1052184250257219585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",4,TRUE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 13:07:20,FALSE,NA,"1052184216534994944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",7,TRUE,FALSE,NA,NA
"RT @info502: CIERRE DE V<U+00CD>A

Am<U+00ED>lcar Montejo de #PMTGuatemala informa sobre cierre #Tr<U+00E1>nsitoGT puente Belice por 3 horas, de hoy en la noche<U+2026>",FALSE,0,NA,2018-10-16 13:04:53,FALSE,NA,"1052183600572055552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferchisvasquez",2,TRUE,FALSE,NA,NA
"#Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad<U+2026> https://t.co/A1Qe0a2azn",FALSE,11,NA,2018-10-16 13:03:35,TRUE,NA,"1052183270857891840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",11,FALSE,FALSE,NA,NA
"PERSONA FALLECIDA

Km. 28 ruta al Pac<U+00ED>fico Sur, #Tr<U+00E1>nsito lento en el <U+00E1>rea.

I. #Tr<U+00E1>ficoGT: @SantosDalia https://t.co/x2pi7Ih9xz",FALSE,1,NA,2018-10-16 13:02:22,FALSE,NA,"1052182967953629184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","info502",0,FALSE,FALSE,NA,NA
"#Sucesos | Indigente muere en el km 27.6 de ruta al Pac<U+00ED>fico. El cuerpo queda sobre la carretera, por lo que est<U+00E1> d<U+2026> https://t.co/thI6QcPkgC",FALSE,1,NA,2018-10-16 12:59:38,TRUE,NA,"1052182280226185216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",0,FALSE,FALSE,NA,NA
"Se quejan de que los atropellan y hasta le brincan a uno pero miren c<U+00F3>mo van ellos! Qui<U+00E9>n es imprudente yo con mi c<U+2026> https://t.co/QTk2Pl1bKc",FALSE,0,NA,2018-10-16 12:57:54,TRUE,NA,"1052181841577414656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","majocamarro1",0,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Esta ambulancia qued<U+00F3> entre el tr<U+00E1>nsito paralizado por bloqueo en el km 14.5 de ruta al Pacifico. https://t.<U+2026>",FALSE,0,NA,2018-10-16 12:49:24,FALSE,NA,"1052179704319565825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noesmimi",2,TRUE,FALSE,NA,NA
"CIERRE DE V<U+00CD>A

Am<U+00ED>lcar Montejo de #PMTGuatemala informa sobre cierre #Tr<U+00E1>nsitoGT puente Belice por 3 horas, de hoy<U+2026> https://t.co/pjeqhelScc",FALSE,4,NA,2018-10-16 12:48:00,TRUE,NA,"1052179349296861186",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","info502",2,FALSE,FALSE,NA,NA
"RT @T13Noticias: Carro derriba poste en calzada La Paz sur, 5 calle #TransitoGT zona 5.

Informa #PMTGuatemala que hay varios heridos y la<U+2026>",FALSE,0,NA,2018-10-16 12:36:42,FALSE,NA,"1052176509019058177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lis_sare",2,TRUE,FALSE,NA,NA
"#TraficoGT lento cuesta Villalobos a ciudad https://t.co/AXHG4YSJ13",FALSE,0,NA,2018-10-16 12:30:05,FALSE,NA,"1052174840772382722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noticiascastro",0,FALSE,FALSE,NA,NA
"RT @T13Noticias: Carro derriba poste en calzada La Paz sur, 5 calle #TransitoGT zona 5.

Informa #PMTGuatemala que hay varios heridos y la<U+2026>",FALSE,0,NA,2018-10-16 12:26:02,FALSE,NA,"1052173822613495808",NA,"<a href=""https://noticiasguatemala2.com"" rel=""nofollow"">Pota APP</a>","NoticiasGT_",2,TRUE,FALSE,NA,NA
"Carro derriba poste en calzada La Paz sur, 5 calle #TransitoGT zona 5.

Informa #PMTGuatemala que hay varios herido<U+2026> https://t.co/cD8mrANhJk",FALSE,4,NA,2018-10-16 12:21:59,TRUE,NA,"1052172801677897728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T13Noticias",2,FALSE,FALSE,NA,NA
